doc_id	split	source_file	brat_txt_path	brat_ann_path	sentence_count	entity_count	sha256_txt	sha256_ann	has_released_text	source_title	doi	pmid	pmcid	wos_accession	publication_year	journal	abstract_licence_status	source_selection_query_id	source_metadata_status
1306	train	0text1306.txt	data/brat_core/train/0text1306.txt	data/brat_core/train/0text1306.ann	28	296	49c04389a3ebdbec95d2efc76bffe4243b6de6e106d83b116d2bd755df7716b5	77f26d5eaeac3b5cee9c51736c76a328eac23149a7d011a5111ce0ed49e009dc	yes	Peptidylarginine Deiminase 2 Autoantibodies Are Linked to Less Severe Disease in Multiple Sclerosis and Post-treatment Lyme Disease.	10.3389/fneur.2022.874211	35734473	PMC9207393	not_available_in_current_archive	2022	Frontiers in neurology	include_text	not_available_in_current_archive	high
1307	val	0text1307.txt	data/brat_core/train/0text1307.txt	data/brat_core/train/0text1307.ann	20	244	f902a315883d4367dec8838016deada9195d84cb0b18996d0930ee2473af2257	f9026f3bbba50e24db7fb68c389e9f24b6ac3ef8c47c02053dc5ac96a6008479	yes	Bu Shen Yi Sui Capsules Promote Remyelination by Regulating MicroRNA-219 and MicroRNA-338 in Exosomes to Promote Oligodendrocyte Precursor Cell Differentiation.	10.1155/2022/3341481	35463062	PMC9020954	not_available_in_current_archive	2022	Evidence-based complementary and alternative medicine : eCAM	include_text	not_available_in_current_archive	high
1308	test	0text1308.txt	data/brat_core/train/0text1308.txt	data/brat_core/train/0text1308.ann	20	160	7ec2e0eab78b534471cfbfebda10a367e51f60f5e3b637c6faacebcc47031fc5	7bd931fad7bdaa1a1ed04f04f65844dfad193e49d2ab95a0e63cc67416be030d	yes	Oncostatin M-induced astrocytic tissue inhibitor of metalloproteinases-1 drives remyelination.	10.1073/pnas.1912910117	32071226	PMC7060743	not_available_in_current_archive	2020	Proceedings of the National Academy of Sciences of the United States of America	exclude_text	not_available_in_current_archive	high
1309	train	0text1309.txt	data/brat_core/train/0text1309.txt	data/brat_core/train/0text1309.ann	16	132	46bccb40c2c866b589e171f62dd791cbcf4e6d25ae97552aaca5ac0f2de31d3f	521636991aa29177067358108b90301e8515887127f42ff71cf233b5cd4d387e	yes	Astrocytes and Microglia as Major Players of Myelin Production in Normal and Pathological Conditions.	10.3389/fncel.2020.00079	32317939	PMC7155218	not_available_in_current_archive	2020	Frontiers in cellular neuroscience	include_text	not_available_in_current_archive	high
1310	train	0text1310.txt	data/brat_core/train/0text1310.txt	data/brat_core/train/0text1310.ann	14	176	17eb3b98f1c38d697c5e1ab0c0b6dcdcb41db424ef6e44b770b995363e638a92	9bf1468d1aa07cbf670aaa80e8f7b00ac937aca8eaf387edee80fc4760418221	yes	Sera from Patients with NMOSD Reduce the Differentiation Capacity of Precursor Cells in the Central Nervous System.	10.3390/ijms22105192	34068922	PMC8155872	not_available_in_current_archive	2021	International journal of molecular sciences	include_text	not_available_in_current_archive	high
1311	train	0text1311.txt	data/brat_core/train/0text1311.txt	data/brat_core/train/0text1311.ann	18	188	038a703b0bb4b5f587ba50e05ec5af07586679b767b11e9c6eeb8e120a8ffb38	4d8bde6b40fd904dca8210677be9c86e453ba0719d56489969a4a429f049f381	yes	Epidermal Growth Factor in the CNS: A Beguiling Journey from Integrated Cell Biology to Multiple Sclerosis. An Extensive Translational Overview.	10.1007/s10571-020-00989-x	33151415	PMC8942922	not_available_in_current_archive	2022	Cellular and molecular neurobiology	include_text	not_available_in_current_archive	high
1312	train	0text1312.txt	data/brat_core/train/0text1312.txt	data/brat_core/train/0text1312.ann	18	158	a671ab5d96af69ad1c0c8856c9e581e12d4c718168110dd6253b8bb5e6bee067	451f4c20fdf3cfc2e539f036f5fc465824e8bdb06fd9005548b10b32be00cefe	yes	Development of a Chemical Cocktail That Rescues Mouse Brain Demyelination in a Cuprizone-Induced Model.	10.3390/cells11071091	35406658	PMC8997971	not_available_in_current_archive	2022	Cells	include_text	not_available_in_current_archive	high
1313	val	0text1313.txt	data/brat_core/train/0text1313.txt	data/brat_core/train/0text1313.ann	14	136	09e0c667def3c225736840f0e0b73b0aa15b9753a23229d06a3c3a0bfbbf4884	c1970ca3ac15289adf7e176284339592d7f5c9eda7952e12161cefa6bf1adaa1	yes	Life-long oligodendrocyte development and plasticity.	10.1016/j.semcdb.2021.02.004	33741250	PMC8292179	not_available_in_current_archive	2021	Seminars in cell & developmental biology	include_text	not_available_in_current_archive	high
1314	val	0text1314.txt	data/brat_core/train/0text1314.txt	data/brat_core/train/0text1314.ann	18	158	eb8b323a84cd580d5160be88d018730d1805ff5137b7200c24ed5ed14a5ac0c7	f49a9d969a090c81a6cbf491e49634f034591455d5c7097766f34f84db939de4	yes	Beneficial contribution of induced pluripotent stem cell-progeny to Connexin 47 dynamics during demyelination-remyelination.	10.1002/glia.23950	33301181	PMC7984339	not_available_in_current_archive	2021	Glia	exclude_text	not_available_in_current_archive	high
1315	train	0text1315.txt	data/brat_core/train/0text1315.txt	data/brat_core/train/0text1315.ann	18	234	280fb5e1c8d27fa65836716ba499500ab63e859f9033456288a5199b5d3498cd	132c3452bdaba736165956e86ea7f0cf39c8430cf1b031abafb17d0a24c3127b	yes	Smoothened/AMP-Activated Protein Kinase Signaling in Oligodendroglial Cell Maturation.	10.3389/fncel.2021.801704	35082605	PMC8784884	not_available_in_current_archive	2021	Frontiers in cellular neuroscience	include_text	not_available_in_current_archive	high
1316	train	0text1316.txt	data/brat_core/train/0text1316.txt	data/brat_core/train/0text1316.ann	10	82	2225f8cfae2f5b02bb25b4e5bb114abeada6cb2c1760c93ac0b29b04a5cc0107	2cf6f2fe98bfc34d9c90e54a44c93aa46cea9ed411247154e1938f0ab5b288b8	yes	Diversity and Function of Glial Cell Types in Multiple Sclerosis.	10.1016/j.it.2021.01.005	33593693	PMC7914214	not_available_in_current_archive	2021	Trends in immunology	exclude_text	not_available_in_current_archive	high
1317	train	0text1317.txt	data/brat_core/train/0text1317.txt	data/brat_core/train/0text1317.ann	18	246	453e564c7e7096c2cfab5a042a17938b5f1f5ebdaf32ad193bade62aa743dc10	9c801697623517b5ec7148c7eff07c5c6f0524a6cbca976d24b144209ff11150	yes	Deciphering the Genetic Crosstalk between Microglia and Oligodendrocyte Precursor Cells during Demyelination and Remyelination Using Transcriptomic Data.	10.3390/ijms232314868	36499195	PMC9738937	not_available_in_current_archive	2022	International journal of molecular sciences	include_text	not_available_in_current_archive	high
1318	train	0text1318.txt	data/brat_core/train/0text1318.txt	data/brat_core/train/0text1318.ann	12	150	9668d8039b184607fc98872ab0ee86e573b001c433c8d624ea9e5ebaccde0a8d	beabbd2fddbcaf605c72aab670c25ceef28f9b470112d1dd8e5782daf7da4d6d	yes	Low-Density Lipoprotein Receptor-Related Protein 1 (LRP1) Is a Negative Regulator of Oligodendrocyte Progenitor Cell Differentiation in the Adult Mouse Brain.	10.3389/fcell.2020.564351	33282858	PMC7691426	not_available_in_current_archive	2020	Frontiers in cell and developmental biology	include_text	not_available_in_current_archive	high
1319	train	0text1319.txt	data/brat_core/train/0text1319.txt	data/brat_core/train/0text1319.ann	22	200	5328056ff203f8bb1067d182abfd6170c671d4116f311db4606f5ffd402fd710	42857c9b71d3d4137afa546909a6ada8cf151cf22d423e0dee383573eb913043	yes	Catalpol Regulates Oligodendrocyte Regeneration and Remyelination by Activating the GEF-Cdc42/Rac1 Signaling Pathway in EAE Mice.	10.1155/2022/7074157	36482934	PMC9726264	not_available_in_current_archive	2022	Evidence-based complementary and alternative medicine : eCAM	include_text	not_available_in_current_archive	high
1320	val	0text1320.txt	data/brat_core/train/0text1320.txt	data/brat_core/train/0text1320.ann	16	196	6135c79a39350976c3549ff3efa4ab08bb95aada2e036baf549839d632ad4244	e1eac95a5a2f3c68a7d57c09246d5145aed3509310901486176415b2830a0c78	yes	IGF1R expression by adult oligodendrocytes is not required in the steady-state but supports neuroinflammation.	10.1002/glia.24299	36394300	not_available_in_current_archive	not_available_in_current_archive	2023	Glia	include_text	not_available_in_current_archive	high
1321	train	0text1321.txt	data/brat_core/train/0text1321.txt	data/brat_core/train/0text1321.ann	18	164	fb0fbfdb3d192d91d3591ddbf4b585cc67efcde628d8fd9f6286166e20e29df5	85580a73adff9c7c7065978f0404ea388020c3195e63677e9046411061cc4665	yes	TREM2 activation on microglia promotes myelin debris clearance and remyelination in a model of multiple sclerosis.	10.1007/s00401-020-02193-z	32772264	PMC7498497	not_available_in_current_archive	2020	Acta neuropathologica	include_text	not_available_in_current_archive	high
1322	train	0text1322.txt	data/brat_core/train/0text1322.txt	data/brat_core/train/0text1322.ann	22	154	017491b541908b5896324236861773a986981144473d4339689a8ba8ef79b0f9	3bef3a6a10e50f678d718d560be1164790aaaf81757b79122c3f3281c7a6b806	yes	Ethanol effects on cerebellar myelination in a postnatal mouse model of fetal alcohol spectrum disorders.	10.1016/j.alcohol.2021.07.003	34358666	PMC8578461	not_available_in_current_archive	2021	Alcohol (Fayetteville, N.Y.)	exclude_text	not_available_in_current_archive	high
1323	train	0text1323.txt	data/brat_core/train/0text1323.txt	data/brat_core/train/0text1323.ann	16	144	dec2ce454c2a66b5ec7772110950fe6d12c74b54dec6e9b86511a7b55e00d8f5	9f03513e52acf9f0f0bb4b517d87fd80d4eb3ee40220410e6fc03cee4e3db84b	yes	Δ<sup>9</sup> -Tetrahydrocannabinol promotes functional remyelination in the mouse brain.	10.1111/bph.15608	34216154	not_available_in_current_archive	not_available_in_current_archive	2021	British journal of pharmacology	exclude_text	not_available_in_current_archive	high
1324	train	0text1324.txt	data/brat_core/train/0text1324.txt	data/brat_core/train/0text1324.ann	12	144	17d11c9fca4c546ecc9764b76b05df010d4ea2563fbb2506350c8edbe89a4ea9	64b38adf2122240bb7441a7fd88be0a4f03c79d720a10bf38d3a49db83ee3f15	yes	Fractalkine enhances oligodendrocyte regeneration and remyelination in a demyelination mouse model.	10.1016/j.stemcr.2022.12.001	36608690	PMC9968989	not_available_in_current_archive	2023	Stem cell reports	include_text	not_available_in_current_archive	high
1325	train	0text1325.txt	data/brat_core/train/0text1325.txt	data/brat_core/train/0text1325.ann	18	162	11e3a3293e8b64ab22c4cadb3e5e112fba8387a97161eddda125f026a193e314	30308c3406ec695691ce992fd1d7da68222625cc64e2a1bf0c37d68b5fd7cb62	yes	Myelin Repair: From Animal Models to Humans.	10.3389/fncel.2021.604865	33935649	PMC8079744	not_available_in_current_archive	2021	Frontiers in cellular neuroscience	include_text	not_available_in_current_archive	high
1326	test	0text1326.txt	data/brat_core/train/0text1326.txt	data/brat_core/train/0text1326.ann	14	122	6e7446fc3915ce446f7091ccd2f99bbf5a6caad3682fd1218408e314decb99c5	b69c1cd92d612dcab46370a3b2fe8feb65d2a690c24330c97b0e8dd578ea4c2a	yes	Oligodendrocytes that survive acute coronavirus infection induce prolonged inflammatory responses in the CNS.	10.1073/pnas.2003432117	32571951	PMC7355048	not_available_in_current_archive	2020	Proceedings of the National Academy of Sciences of the United States of America	exclude_text	not_available_in_current_archive	high
1327	val	0text1327.txt	data/brat_core/train/0text1327.txt	data/brat_core/train/0text1327.ann	14	154	c8cce75a649a8c93c61371df31168a5680dd34ae8a6636b02f958bed9faa645d	59e77f23627e03c617828599d41b50dd207587a286f5e6afb63820773f0d7f4d	yes	Regulation of Oligodendrocyte Functions: Targeting Lipid Metabolism and Extracellular Matrix for Myelin Repair.	10.3390/jcm9020470	32046349	PMC7073561	not_available_in_current_archive	2020	Journal of clinical medicine	include_text	not_available_in_current_archive	high
1328	train	0text1328.txt	data/brat_core/train/0text1328.txt	data/brat_core/train/0text1328.ann	16	170	ff0dd10437380e98fdc17f73a1749dd8fa8b1a98219beb532206a69d33cd2917	c3050d4aab4ef7de2b59974014474e380e94e7b456fa1c55b16db8e5aea61cc6	yes	Fractalkine signaling regulates oligodendroglial cell genesis from SVZ precursor cells.	10.1016/j.stemcr.2021.06.010	34270934	PMC8365111	not_available_in_current_archive	2021	Stem cell reports	include_text	not_available_in_current_archive	high
1329	train	0text1329.txt	data/brat_core/train/0text1329.txt	data/brat_core/train/0text1329.ann	18	190	3334f0178ec90c55e7bf844a52c00f602967e0b57445da8d07196b4d2471c8fd	626aea8096f5623704c0ff2f4423859ba52cf6172187464504572afe4d539d34	yes	Targeted Oligodendrocyte Apoptosis in Optic Nerve Leads to Persistent Demyelination.	10.1007/s11064-019-02754-z	30848441	PMC7058578	not_available_in_current_archive	2020	Neurochemical research	include_text	not_available_in_current_archive	high
1330	train	0text1330.txt	data/brat_core/train/0text1330.txt	data/brat_core/train/0text1330.ann	14	130	747b0236e2f8d9e9d18f3c48bacdb19401f2493275dd589cd497650aad90462a	f2f62553e6d8153ad55882a58a88738258b3d39130f6c19c4734134031524c2f	yes	Changes in the Oligodendrocyte Progenitor Cell Proteome with Ageing.	10.1074/mcp.ra120.002102	32434922	PMC8015006	not_available_in_current_archive	2020	Molecular & cellular proteomics : MCP	include_text	not_available_in_current_archive	high
1331	train	0text1331.txt	data/brat_core/train/0text1331.txt	data/brat_core/train/0text1331.ann	14	148	fa7d57235e9835678cf87fb4879bfb69c70c54b5ec16f98963cee3ade928fd39	a8930ae89c1f8366960e5087c95bbb27962abccbc7bd85e8cce91707cd74d55f	yes	Convergent epigenetic regulation of glial plasticity in myelin repair and brain tumorigenesis: A focus on histone modifying enzymes.	10.1016/j.nbd.2020.105040	32800999	not_available_in_current_archive	not_available_in_current_archive	2020	Neurobiology of disease	exclude_text	not_available_in_current_archive	high
1332	train	0text1332.txt	data/brat_core/train/0text1332.txt	data/brat_core/train/0text1332.ann	14	94	2458c2d91ec11e22f2101de86b4846fa681bbfe34c5494d22b016f994e9c2162	e5d25267f027548bd4c63fcd5f223c826d2ea43b44730c50c48f39abdae99b6c	yes	Oligodendrocyte lineage cells and depression.	10.1038/s41380-020-00930-0	33144710	PMC7815509	not_available_in_current_archive	2021	Molecular psychiatry	include_text	not_available_in_current_archive	high
1333	train	0text1333.txt	data/brat_core/train/0text1333.txt	data/brat_core/train/0text1333.ann	12	134	0e1915ee346bf5d1df37fadba0c0ee9d1567cb00d22558dccd3749f6a66e0f48	cfcd6acdab80f16a03d070abc8839d59e21cfd9c37fd7851e309db7db74763ca	yes	Neuron-oligodendroglia interactions: Activity-dependent regulation of cellular signaling.	10.1016/j.neulet.2020.134916	32194135	PMC7295072	not_available_in_current_archive	2020	Neuroscience letters	exclude_text	not_available_in_current_archive	high
1334	test	0text1334.txt	data/brat_core/train/0text1334.txt	data/brat_core/train/0text1334.ann	22	214	0b9514aacb96fa27e5d168ccf1305a2d85c4241cdd1c884733444b12909cdb89	5dea7be8595cc18d31321361ab9dc8397378042dca3bbadf19a7e79efe5a240a	yes	Effect and Mechanism of Catalpol on Remyelination via Regulation of the NOTCH1 Signaling Pathway.	10.3389/fphar.2021.628209	33708131	PMC7940842	not_available_in_current_archive	2021	Frontiers in pharmacology	include_text	not_available_in_current_archive	high
1335	train	0text1335.txt	data/brat_core/train/0text1335.txt	data/brat_core/train/0text1335.ann	12	162	cfd03cd1dec30f53c5b08b23821015a9f987cef036b3427013d4687b93c81d2e	c76fd84f47e7d5233d8f4b0b1f85227973f28ad1e536e2af9921f21c00c1976a	yes	Identification of First-in-Class Inhibitors of Kallikrein-Related Peptidase 6 That Promote Oligodendrocyte Differentiation.	10.1021/acs.jmedchem.0c02175	33949859	not_available_in_current_archive	not_available_in_current_archive	2021	Journal of medicinal chemistry	exclude_text	not_available_in_current_archive	high
1336	val	0text1336.txt	data/brat_core/train/0text1336.txt	data/brat_core/train/0text1336.ann	16	128	6ee0726634e87aa0c1e0f88fe548261cb3c3fcbd40a77de224ba7b684285c3d7	f766bf0a57bd87631bf321b0a99f7e6d870842205d5eb9e6d9b8da746734f926	yes	Shaping of Regional Differences in Oligodendrocyte Dynamics by Regional Heterogeneity of the Pericellular Microenvironment.	10.3389/fncel.2021.721376	34690700	PMC8531270	not_available_in_current_archive	2021	Frontiers in cellular neuroscience	include_text	not_available_in_current_archive	high
1337	train	0text1337.txt	data/brat_core/train/0text1337.txt	data/brat_core/train/0text1337.ann	16	246	90b22453e5661ea103b2511bd110771a50abe3bcb0db2b9b447dda8eb830cc9b	965ec8589ca127010c3222ba015f8b94f8d6ec5d7fb21fe6ea8e7ec4d4d29e1d	yes	Teriflunomide as a therapeutic means for myelin repair.	10.1186/s12974-022-02686-6	36611185	PMC9826576	not_available_in_current_archive	2023	Journal of neuroinflammation	include_text	not_available_in_current_archive	high
1338	train	0text1338.txt	data/brat_core/train/0text1338.txt	data/brat_core/train/0text1338.ann	16	218	052dd8f340eb33167dfd5257de8100985d89c4a789ce4b50b66d3771d1bc4e23	b7f7fdb1c7d0508740084f7157336ed846cc781963867747f487418b9163cabf	yes	Inhibiting nighttime melatonin and boosting cortisol increase patrolling monocytes, phagocytosis, and myelination in a murine model of multiple sclerosis.	10.1038/s12276-023-00925-1	36635431	PMC9898548	not_available_in_current_archive	2023	Experimental & molecular medicine	include_text	not_available_in_current_archive	high
1339	train	0text1339.txt	data/brat_core/train/0text1339.txt	data/brat_core/train/0text1339.ann	16	242	ad4c55487eda5ba8e0aacfb1d084d9ce55ac589dc87b4ff60f996ce3842de111	f2429b503c83360262b191c549c275f8c623fbf08407aa0e1d1d20e12b5a9380	yes	Regulatory B Cells Normalize CNS Myeloid Cell Content in a Mouse Model of Multiple Sclerosis and Promote Oligodendrogenesis and Remyelination.	10.1523/jneurosci.2840-19.2020	32430295	PMC7314404	not_available_in_current_archive	2020	The Journal of neuroscience : the official journal of the Society for Neuroscience	exclude_text	not_available_in_current_archive	high
