doc_id	split	source_file	sha256_txt	match_confidence	match_reason	source_title	doi	pmid	pmcid	publication_year	journal	publisher	epmc_is_open_access	epmc_license	openalex_is_oa	openalex_oa_status	openalex_licenses	unpaywall_is_oa	unpaywall_oa_status	unpaywall_licenses	crossref_license_urls	source_text_decision
1295	train	0text1295.txt	0c47cd0c355caafecf1d791bef2e24c1b36b5d2109c6a580b2989d35e84d1b21	high	abstract_prefix_exact_match	iPS-Derived Early Oligodendrocyte Progenitor Cells from SPMS Patients Reveal Deficient In Vitro Cell Migration Stimulation.	10.3390/cells9081803	32751289	PMC7463559	2020	Cells	MDPI AG	Y	cc by	True	gold	cc-by|cc-by-sa				https://creativecommons.org/licenses/by/4.0/	include_text
1298	train	0text1298.txt	3e1a4fc2ddbf83aa37beea3f5abe30f9a296bd052cf8e259c4b7c713fcd68d09	high	abstract_prefix_exact_match	The Role of MicroRNAs in Repair Processes in Multiple Sclerosis.	10.3390/cells9071711	32708794	PMC7408558	2020	Cells	MDPI AG	Y	cc by	True	gold	cc-by|cc-by-sa				https://creativecommons.org/licenses/by/4.0/	include_text
1299	test	0text1299.txt	9d7d7efe1311cc15851056c5e130041ee0b405c312359c6ab96a937c3c7849b0	high	abstract_prefix_exact_match	Ion Channels as New Attractive Targets to Improve Re-Myelination Processes in the Brain.	10.3390/ijms22147277	34298893	PMC8305962	2021	International journal of molecular sciences	MDPI AG	Y	cc by	True	gold	cc-by|cc-by-sa|other-oa				https://creativecommons.org/licenses/by/4.0/	include_text
1301	test	0text1301.txt	21bec5222d5001a19ab1fe3da003d4d9924caafd4ac39a3a5a19945add9866a9	high	abstract_prefix_exact_match	Synaptic silencing affects the density and complexity of oligodendrocyte precursor cells in the adult mouse hippocampus	10.1101/2020.09.23.309682			2020		openRxiv	N	cc by	True	green	cc-by				http://creativecommons.org/licenses/by/4.0/	include_text
1302	train	0text1302.txt	7f0f44be98e06d5417f924ba4146fa95977079116359e7f5c151416a18e910ab	high	abstract_prefix_exact_match	α-Linolenic Acid-Valproic Acid Conjugates: Toward Single-Molecule Polypharmacology for Multiple Sclerosis.	10.1021/acsmedchemlett.0c00375	33329762	PMC7734798	2020	ACS medicinal chemistry letters	American Chemical Society (ACS)	Y		True	hybrid	cc-by				http://pubs.acs.org/page/policy/authorchoice_ccby_termsofuse.html	include_text
1303	test	0text1303.txt	0becb61193919a4e359805e31228a5f48f91545cac07a31e4e90665d8171a0a3	high	abstract_prefix_exact_match	High Vulnerability of Oligodendrocytes to Oxidative Stress Induced by Ultrafine Urban Particles.	10.3390/antiox10010004	33375107	PMC7822157	2020	Antioxidants (Basel, Switzerland)	MDPI AG	Y	cc by	True	gold	cc-by|cc-by-sa|other-oa				https://creativecommons.org/licenses/by/4.0/	include_text
1306	train	0text1306.txt	49c04389a3ebdbec95d2efc76bffe4243b6de6e106d83b116d2bd755df7716b5	high	source_text_supported_by_phrase	Peptidylarginine Deiminase 2 Autoantibodies Are Linked to Less Severe Disease in Multiple Sclerosis and Post-treatment Lyme Disease.	10.3389/fneur.2022.874211	35734473	PMC9207393	2022	Frontiers in neurology		Y	cc-by	True	gold	cc-by				cc-by	include_text
1307	val	0text1307.txt	f902a315883d4367dec8838016deada9195d84cb0b18996d0930ee2473af2257	high	abstract_prefix_exact_match	Bu Shen Yi Sui Capsules Promote Remyelination by Regulating MicroRNA-219 and MicroRNA-338 in Exosomes to Promote Oligodendrocyte Precursor Cell Differentiation.	10.1155/2022/3341481	35463062	PMC9020954	2022	Evidence-based complementary and alternative medicine : eCAM	Wiley	Y	cc by	True	hybrid	cc-by				https://creativecommons.org/licenses/by/4.0/	include_text
1309	train	0text1309.txt	46bccb40c2c866b589e171f62dd791cbcf4e6d25ae97552aaca5ac0f2de31d3f	high	abstract_prefix_exact_match	Astrocytes and Microglia as Major Players of Myelin Production in Normal and Pathological Conditions.	10.3389/fncel.2020.00079	32317939	PMC7155218	2020	Frontiers in cellular neuroscience	Frontiers Media SA	Y	cc by	True	gold	cc-by|cc-by-sa|other-oa				https://creativecommons.org/licenses/by/4.0/	include_text
1310	train	0text1310.txt	17eb3b98f1c38d697c5e1ab0c0b6dcdcb41db424ef6e44b770b995363e638a92	high	abstract_phrase_match	Sera from Patients with NMOSD Reduce the Differentiation Capacity of Precursor Cells in the Central Nervous System.	10.3390/ijms22105192	34068922	PMC8155872	2021	International journal of molecular sciences	MDPI AG	Y	cc by	True	gold	cc-by|cc-by-sa				https://creativecommons.org/licenses/by/4.0/	include_text
1311	train	0text1311.txt	038a703b0bb4b5f587ba50e05ec5af07586679b767b11e9c6eeb8e120a8ffb38	high	abstract_prefix_exact_match	Epidermal Growth Factor in the CNS: A Beguiling Journey from Integrated Cell Biology to Multiple Sclerosis. An Extensive Translational Overview.	10.1007/s10571-020-00989-x	33151415	PMC8942922	2022	Cellular and molecular neurobiology	Springer Science and Business Media LLC	Y	cc by	True	hybrid	cc-by|other-oa				https://creativecommons.org/licenses/by/4.0|https://creativecommons.org/licenses/by/4.0	include_text
1312	train	0text1312.txt	a671ab5d96af69ad1c0c8856c9e581e12d4c718168110dd6253b8bb5e6bee067	high	abstract_prefix_exact_match	Development of a Chemical Cocktail That Rescues Mouse Brain Demyelination in a Cuprizone-Induced Model.	10.3390/cells11071091	35406658	PMC8997971	2022	Cells	MDPI AG	Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0/	include_text
1313	val	0text1313.txt	09e0c667def3c225736840f0e0b73b0aa15b9753a23229d06a3c3a0bfbbf4884	high	abstract_prefix_exact_match	Life-long oligodendrocyte development and plasticity.	10.1016/j.semcdb.2021.02.004	33741250	PMC8292179	2021	Seminars in cell & developmental biology	Elsevier BV	N	cc by	True	hybrid	cc-by				https://www.elsevier.com/tdm/userlicense/1.0/|https://www.elsevier.com/legal/tdmrep-license|http://creativecommons.org/licenses/by/4.0/	include_text
1315	train	0text1315.txt	280fb5e1c8d27fa65836716ba499500ab63e859f9033456288a5199b5d3498cd	high	abstract_prefix_exact_match	Smoothened/AMP-Activated Protein Kinase Signaling in Oligodendroglial Cell Maturation.	10.3389/fncel.2021.801704	35082605	PMC8784884	2021	Frontiers in cellular neuroscience	Frontiers Media SA	Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0/	include_text
1317	train	0text1317.txt	453e564c7e7096c2cfab5a042a17938b5f1f5ebdaf32ad193bade62aa743dc10	high	abstract_prefix_exact_match	Deciphering the Genetic Crosstalk between Microglia and Oligodendrocyte Precursor Cells during Demyelination and Remyelination Using Transcriptomic Data.	10.3390/ijms232314868	36499195	PMC9738937	2022	International journal of molecular sciences	MDPI AG	Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0/	include_text
1318	train	0text1318.txt	9668d8039b184607fc98872ab0ee86e573b001c433c8d624ea9e5ebaccde0a8d	high	abstract_prefix_exact_match	Low-Density Lipoprotein Receptor-Related Protein 1 (LRP1) Is a Negative Regulator of Oligodendrocyte Progenitor Cell Differentiation in the Adult Mouse Brain.	10.3389/fcell.2020.564351	33282858	PMC7691426	2020	Frontiers in cell and developmental biology	Frontiers Media SA	Y	cc by	True	gold	cc-by|cc-by-sa				https://creativecommons.org/licenses/by/4.0/	include_text
1319	train	0text1319.txt	5328056ff203f8bb1067d182abfd6170c671d4116f311db4606f5ffd402fd710	high	abstract_prefix_exact_match	Catalpol Regulates Oligodendrocyte Regeneration and Remyelination by Activating the GEF-Cdc42/Rac1 Signaling Pathway in EAE Mice.	10.1155/2022/7074157	36482934	PMC9726264	2022	Evidence-based complementary and alternative medicine : eCAM	Wiley	Y	cc by	True	hybrid	cc-by				https://creativecommons.org/licenses/by/4.0/	include_text
1320	val	0text1320.txt	6135c79a39350976c3549ff3efa4ab08bb95aada2e036baf549839d632ad4244	high	abstract_prefix_exact_match	IGF1R expression by adult oligodendrocytes is not required in the steady-state but supports neuroinflammation.	10.1002/glia.24299	36394300		2023	Glia	Wiley	N	cc by	True	hybrid	cc-by|other-oa				http://creativecommons.org/licenses/by/4.0/	include_text
1321	train	0text1321.txt	fb0fbfdb3d192d91d3591ddbf4b585cc67efcde628d8fd9f6286166e20e29df5	high	abstract_prefix_exact_match	TREM2 activation on microglia promotes myelin debris clearance and remyelination in a model of multiple sclerosis.	10.1007/s00401-020-02193-z	32772264	PMC7498497	2020	Acta neuropathologica	Springer Science and Business Media LLC	Y	cc by	True	hybrid	cc-by|other-oa				https://creativecommons.org/licenses/by/4.0|https://creativecommons.org/licenses/by/4.0	include_text
1324	train	0text1324.txt	17d11c9fca4c546ecc9764b76b05df010d4ea2563fbb2506350c8edbe89a4ea9	high	abstract_phrase_match	Fractalkine enhances oligodendrocyte regeneration and remyelination in a demyelination mouse model.	10.1016/j.stemcr.2022.12.001	36608690	PMC9968989	2023	Stem cell reports	Elsevier BV	Y	cc by	True	gold	cc-by|cc-by-sa				https://www.elsevier.com/tdm/userlicense/1.0/|https://www.elsevier.com/legal/tdmrep-license|http://creativecommons.org/licenses/by/4.0/	include_text
1325	train	0text1325.txt	11e3a3293e8b64ab22c4cadb3e5e112fba8387a97161eddda125f026a193e314	high	abstract_prefix_exact_match	Myelin Repair: From Animal Models to Humans.	10.3389/fncel.2021.604865	33935649	PMC8079744	2021	Frontiers in cellular neuroscience	Frontiers Media SA	Y	cc by	True	gold	cc-by|cc-by-sa|other-oa				https://creativecommons.org/licenses/by/4.0/	include_text
1327	val	0text1327.txt	c8cce75a649a8c93c61371df31168a5680dd34ae8a6636b02f958bed9faa645d	high	abstract_prefix_exact_match	Regulation of Oligodendrocyte Functions: Targeting Lipid Metabolism and Extracellular Matrix for Myelin Repair.	10.3390/jcm9020470	32046349	PMC7073561	2020	Journal of clinical medicine	MDPI AG	Y	cc by	True	gold	cc-by|cc-by-sa|other-oa				https://creativecommons.org/licenses/by/4.0/	include_text
1328	train	0text1328.txt	ff0dd10437380e98fdc17f73a1749dd8fa8b1a98219beb532206a69d33cd2917	high	abstract_prefix_exact_match	Fractalkine signaling regulates oligodendroglial cell genesis from SVZ precursor cells.	10.1016/j.stemcr.2021.06.010	34270934	PMC8365111	2021	Stem cell reports	Elsevier BV	Y	cc by	True	gold	cc-by|other-oa				https://www.elsevier.com/tdm/userlicense/1.0/|https://www.elsevier.com/legal/tdmrep-license|http://creativecommons.org/licenses/by/4.0/	include_text
1329	train	0text1329.txt	3334f0178ec90c55e7bf844a52c00f602967e0b57445da8d07196b4d2471c8fd	high	abstract_prefix_exact_match	Targeted Oligodendrocyte Apoptosis in Optic Nerve Leads to Persistent Demyelination.	10.1007/s11064-019-02754-z	30848441	PMC7058578	2020	Neurochemical research	Springer Science and Business Media LLC	Y	cc by	True	hybrid	cc-by				https://creativecommons.org/licenses/by/4.0|https://creativecommons.org/licenses/by/4.0	include_text
1330	train	0text1330.txt	747b0236e2f8d9e9d18f3c48bacdb19401f2493275dd589cd497650aad90462a	high	abstract_prefix_exact_match	Changes in the Oligodendrocyte Progenitor Cell Proteome with Ageing.	10.1074/mcp.ra120.002102	32434922	PMC8015006	2020	Molecular & cellular proteomics : MCP	Elsevier BV	Y	cc by	True	hybrid	cc-by				https://www.elsevier.com/tdm/userlicense/1.0/|https://www.elsevier.com/legal/tdmrep-license|http://creativecommons.org/licenses/by/4.0/	include_text
1332	train	0text1332.txt	2458c2d91ec11e22f2101de86b4846fa681bbfe34c5494d22b016f994e9c2162	high	abstract_prefix_exact_match	Oligodendrocyte lineage cells and depression.	10.1038/s41380-020-00930-0	33144710	PMC7815509	2021	Molecular psychiatry	Springer Science and Business Media LLC	Y	cc by	True	hybrid	cc-by				https://creativecommons.org/licenses/by/4.0|https://creativecommons.org/licenses/by/4.0	include_text
1334	test	0text1334.txt	0b9514aacb96fa27e5d168ccf1305a2d85c4241cdd1c884733444b12909cdb89	high	abstract_prefix_exact_match	Effect and Mechanism of Catalpol on Remyelination via Regulation of the NOTCH1 Signaling Pathway.	10.3389/fphar.2021.628209	33708131	PMC7940842	2021	Frontiers in pharmacology	Frontiers Media SA	Y	cc by	True	gold	cc-by|cc-by-sa				https://creativecommons.org/licenses/by/4.0/	include_text
1336	val	0text1336.txt	6ee0726634e87aa0c1e0f88fe548261cb3c3fcbd40a77de224ba7b684285c3d7	high	abstract_prefix_exact_match	Shaping of Regional Differences in Oligodendrocyte Dynamics by Regional Heterogeneity of the Pericellular Microenvironment.	10.3389/fncel.2021.721376	34690700	PMC8531270	2021	Frontiers in cellular neuroscience	Frontiers Media SA	Y	cc by	True	gold	cc-by|cc-by-sa				https://creativecommons.org/licenses/by/4.0/	include_text
1337	train	0text1337.txt	90b22453e5661ea103b2511bd110771a50abe3bcb0db2b9b447dda8eb830cc9b	high	abstract_phrase_match	Teriflunomide as a therapeutic means for myelin repair.	10.1186/s12974-022-02686-6	36611185	PMC9826576	2023	Journal of neuroinflammation	Springer Science and Business Media LLC	Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0|https://creativecommons.org/licenses/by/4.0	include_text
1338	train	0text1338.txt	052dd8f340eb33167dfd5257de8100985d89c4a789ce4b50b66d3771d1bc4e23	high	abstract_prefix_exact_match	Inhibiting nighttime melatonin and boosting cortisol increase patrolling monocytes, phagocytosis, and myelination in a murine model of multiple sclerosis.	10.1038/s12276-023-00925-1	36635431	PMC9898548	2023	Experimental & molecular medicine	Springer Science and Business Media LLC	Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0|https://creativecommons.org/licenses/by/4.0	include_text
1342	train	0text1342.txt	ced729147766d22769dec3646f641acf278b6e536b7e4a7a6b8be85003ab5537	high	abstract_prefix_exact_match	Lesion stage-dependent causes for impaired remyelination in MS.	10.1007/s00401-020-02189-9	32710244	PMC7424408	2020	Acta neuropathologica	Springer Science and Business Media LLC	Y	cc by	True	hybrid	cc-by|other-oa				https://creativecommons.org/licenses/by/4.0|https://creativecommons.org/licenses/by/4.0	include_text
1343	test	0text1343.txt	50ccc776facc881425a183520ee93fcfa29915c0df332759e2d1bfdb764553e1	high	abstract_prefix_exact_match	Differential activity of transcription factor Sox9 in early and adult oligodendroglial progenitor cells.	10.1002/glia.24373	37017184		2023	Glia	Wiley	N	cc by	True	hybrid	cc-by				http://creativecommons.org/licenses/by/4.0/	include_text
1344	train	0text1344.txt	8e9adbfc0d712aa3fe0944d69c3d24cefa89c41582543cd01ab0a77c17dc037d	high	abstract_prefix_exact_match	Sphingosine-1-Phosphate Receptor Modulators and Oligodendroglial Cells: Beyond Immunomodulation.	10.3390/ijms21207537	33066042	PMC7588977	2020	International journal of molecular sciences	MDPI AG	Y	cc by	True	gold	cc-by|cc-by-sa|other-oa				https://creativecommons.org/licenses/by/4.0/	include_text
1350	test	0text1350.txt	8cf782058c6849c95c5b38a40604d2b713aadff9dd3f03d88138cd47c33c8825	high	abstract_prefix_exact_match	Neural stem cells restore myelin in a demyelinating model of Pelizaeus-Merzbacher disease.	10.1093/brain/awaa080	32419025	PMC7462093	2020	Brain : a journal of neurology	Oxford University Press (OUP)	Y	cc by	True	hybrid	cc-by|cc-by-sa				http://creativecommons.org/licenses/by/4.0/	include_text
1351	train	0text1351.txt	f4b1e9e6e28f34d8fe204f60b3ec010f4defa39a9de18b2a578c65c581816bb8	high	abstract_prefix_exact_match	A<sub>2</sub> <sub><i>B</i></sub> Adenosine Receptors and Sphingosine 1-Phosphate Signaling Cross-Talk in Oligodendrogliogenesis.	10.3389/fnins.2021.677988	34135730	PMC8202686	2021	Frontiers in neuroscience	Frontiers Media SA	Y	cc by	True	gold	cc-by|cc-by-sa|other-oa				https://creativecommons.org/licenses/by/4.0/	include_text
1352	train	0text1352.txt	13d754a0f12e663ef75830f57308ee4c5f369d96dcf90b8d31ec431e8fd8cb3d	high	abstract_prefix_exact_match	Roles of Progesterone, Testosterone and Their Nuclear Receptors in Central Nervous System Myelination and Remyelination.	10.3390/ijms21093163	32365806	PMC7246940	2020	International journal of molecular sciences	MDPI AG	Y	cc by	True	gold	cc-by|cc-by-sa				https://creativecommons.org/licenses/by/4.0/	include_text
1354	train	0text1354.txt	a00bd276218783f9797833cb0f9d0243233771fb613208daee9e1e1f520987f4	high	abstract_prefix_exact_match	Altered Expression of Glial Gap Junction Proteins Cx43, Cx30, and Cx47 in the 5XFAD Model of Alzheimer's Disease.	10.3389/fnins.2020.582934	33117125	PMC7575794	2020	Frontiers in neuroscience	Frontiers Media SA	Y	cc by	True	gold	cc-by|cc-by-sa				https://creativecommons.org/licenses/by/4.0/	include_text
1355	train	0text1355.txt	502f81dbf5ef64f6e0737a68aa2dff377d6e4189518f8b1ede32deaeb47758d1	high	abstract_prefix_exact_match	Glia in neurodegeneration: Drivers of disease or along for the ride?	10.1016/j.nbd.2020.104957	32512150		2020	Neurobiology of disease	Elsevier BV	N	cc by	True	gold	cc-by|cc-by-sa				https://www.elsevier.com/tdm/userlicense/1.0/|https://www.elsevier.com/legal/tdmrep-license|http://creativecommons.org/licenses/by/4.0/	include_text
1356	train	0text1356.txt	5036a04cd89906660da22dd3f41bc358674bf96bdb602f6810bb80df7d245d3c	high	abstract_prefix_exact_match	Inhibition of RIPK1 by ZJU-37 promotes oligodendrocyte progenitor proliferation and remyelination via NF-κB pathway.	10.1038/s41420-022-00929-2	35365618	PMC8975999	2022	Cell death discovery	Springer Science and Business Media LLC	Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0|https://creativecommons.org/licenses/by/4.0	include_text
1359	test	0text1359.txt	4134316f5a4eae6df4d05929a6e8e6ed2528d4d62b5cc3e2d33e8aff88ef8eba	high	abstract_prefix_exact_match	Tenascins Interfere With Remyelination in an Ex Vivo Cerebellar Explant Model of Demyelination.	10.3389/fcell.2022.819967	35372366	PMC8965512	2022	Frontiers in cell and developmental biology	Frontiers Media SA	Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0/	include_text
1361	train	0text1361.txt	cc75c33afbb9f066a17c9e78e3bf71659cc751c1098db1dfc07cb06f276bb69e	high	abstract_phrase_match	Total Dairy Consumption Is Not Associated With Likelihood of a First Clinical Diagnosis of Central Nervous System Demyelination.	10.3389/fneur.2022.888559	35645978	PMC9136160	2022	Frontiers in neurology	Frontiers Media SA	Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0/	include_text
