doc_id	sentence_id	split	sentence_index	document_start	document_end	sentence_char_length	sentence_sha256	normalized_document_sha256	normalization_policy	newline_policy	text_status
1349	1349_13	train	13	1438	1562	124	b497714b9684e480dc9ab1b5969246d203e57ada52e995dee864c105a2426ffa	22ab593019b4657bf9b1bf04e0575d0cec68337d8afabddef4c3b86f6d9ade96	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1349	1349_14	train	14	1563	1658	95	ceeb871763bca1c15e23adbd44dd02a67433b5992692d902b9712cd1e1d51e79	22ab593019b4657bf9b1bf04e0575d0cec68337d8afabddef4c3b86f6d9ade96	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1349	1349_15	train	15	1659	1804	145	c6b494ab53d3335fed50c451556ccefeff976eb6ff1b0112661b0be63e12d8fd	22ab593019b4657bf9b1bf04e0575d0cec68337d8afabddef4c3b86f6d9ade96	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
135	135_0	val	0	0	82	82	9facbf40b5c2bba4f0126de88aa6a51663f3573133fda2237a7576a177db1569	845de743f76bde33fd57d7f8bcc77394978880abf9857226519a799844c6d15a	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
135	135_1	val	1	83	299	216	3d01ae40c832bcb0dfdb2e56c420fee2358e6f1e8c153f13fb0ca69e57e2f2e9	845de743f76bde33fd57d7f8bcc77394978880abf9857226519a799844c6d15a	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
135	135_2	val	2	300	440	140	1799c2491378093c3e53116ef8114b8f1c2241e08a738772f64c0e31a5f0c47d	845de743f76bde33fd57d7f8bcc77394978880abf9857226519a799844c6d15a	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
135	135_3	val	3	441	600	159	3033e4ad1317bfc191cb104910e04a9ecf4c2e5eb0972d05ab193d2b9bfded24	845de743f76bde33fd57d7f8bcc77394978880abf9857226519a799844c6d15a	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
135	135_4	val	4	601	840	239	1645a3fc12940a6ae064f09cd588c6693acac73888e7ac5fcdc769cba7459466	845de743f76bde33fd57d7f8bcc77394978880abf9857226519a799844c6d15a	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
135	135_5	val	5	841	1030	189	f5673155e96011e2d4f9fb8f39497639af68684568d4076376e9d450181b9b76	845de743f76bde33fd57d7f8bcc77394978880abf9857226519a799844c6d15a	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
135	135_6	val	6	1031	1204	173	0365bb526d1e5c9a162fd598a875ca9d257ade9715e28854a101c290f95aa5ab	845de743f76bde33fd57d7f8bcc77394978880abf9857226519a799844c6d15a	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
135	135_7	val	7	1205	1375	170	eb23f661ca768789baa2af29586e210b64fac2098ec831b4114f1d0ccf6e2ec8	845de743f76bde33fd57d7f8bcc77394978880abf9857226519a799844c6d15a	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
135	135_8	val	8	1376	1494	118	d8d718a4d3557112f06af2fa656f29e360b7769094be6dcb55b26ef2038ca662	845de743f76bde33fd57d7f8bcc77394978880abf9857226519a799844c6d15a	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1350	1350_0	test	0	0	152	152	f8dd53e5bba13c82a17caa76c041a73112b5c645289a2acc7d038e703ad6e178	8cf782058c6849c95c5b38a40604d2b713aadff9dd3f03d88138cd47c33c8825	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1350	1350_1	test	1	153	296	143	a45d30ffd0c518d3c371cb99b66e886015f86bb578f4a9a650101eb7fc545ce0	8cf782058c6849c95c5b38a40604d2b713aadff9dd3f03d88138cd47c33c8825	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1350	1350_2	test	2	297	649	352	e979365bc9c1f2340476fac1a6f09c6d6e35d3ce2ae1f29389050a8ad22be925	8cf782058c6849c95c5b38a40604d2b713aadff9dd3f03d88138cd47c33c8825	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1350	1350_3	test	3	650	824	174	110a411247d035ad06695a7f99ce6debfdba532328d02c1cc50ec2b9fc6dc0eb	8cf782058c6849c95c5b38a40604d2b713aadff9dd3f03d88138cd47c33c8825	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1350	1350_4	test	4	825	1053	228	fcb460780f2e7f8a88a52a062fd8ab1d51fea8db8964cc8a6ede93330679b027	8cf782058c6849c95c5b38a40604d2b713aadff9dd3f03d88138cd47c33c8825	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1350	1350_5	test	5	1054	1224	170	91d3118253d4dfa56e7801c6e8f3134a23bb0cd3a962cd64c67280aa53f91b05	8cf782058c6849c95c5b38a40604d2b713aadff9dd3f03d88138cd47c33c8825	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1350	1350_6	test	6	1225	1637	412	bc045212f9e7707769f2bfa7e82bcc1955fb765295a11c2ab851c2c7a091b5cb	8cf782058c6849c95c5b38a40604d2b713aadff9dd3f03d88138cd47c33c8825	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1350	1350_7	test	7	1638	1960	322	909398c9372324caecd417440af50b9ffa8bca096f15ff6354ca783cc46ba710	8cf782058c6849c95c5b38a40604d2b713aadff9dd3f03d88138cd47c33c8825	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1351	1351_0	train	0	0	84	84	eb0bc5739f47dc17c432cd99fa8e8a60b9638071822615f16299419c66bdd7ab	f4b1e9e6e28f34d8fe204f60b3ec010f4defa39a9de18b2a578c65c581816bb8	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1351	1351_1	train	1	85	215	130	2a12f966d8f4e4cb4600b4e85cac20e858cdc839ae99acee85ba57b4612b0542	f4b1e9e6e28f34d8fe204f60b3ec010f4defa39a9de18b2a578c65c581816bb8	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1351	1351_2	train	2	216	418	202	d68aa7af1ae35a96e81d4fb447f62ce766d5e55b6654ebdc9a9bb249654e634b	f4b1e9e6e28f34d8fe204f60b3ec010f4defa39a9de18b2a578c65c581816bb8	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1351	1351_3	train	3	419	497	78	2e4d17c147e2eaf924b0d7a44746a12c511eee95c13f13abd5023beef321cc36	f4b1e9e6e28f34d8fe204f60b3ec010f4defa39a9de18b2a578c65c581816bb8	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1351	1351_4	train	4	498	629	131	0cf038b608380748f2f91fc5586ec5bc64980d90b88b4e79336d1dd13a5dec1e	f4b1e9e6e28f34d8fe204f60b3ec010f4defa39a9de18b2a578c65c581816bb8	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1351	1351_5	train	5	630	760	130	4056e36f0f09288d985c24e97593f2d5417608b0efee0cc8db1455ebf5eca572	f4b1e9e6e28f34d8fe204f60b3ec010f4defa39a9de18b2a578c65c581816bb8	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1351	1351_6	train	6	761	1051	290	d615fbe3f7edc9c00ee02b5779db654b0364e4f2ce91f8a47573dc7f838e0337	f4b1e9e6e28f34d8fe204f60b3ec010f4defa39a9de18b2a578c65c581816bb8	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1351	1351_7	train	7	1052	1158	106	06f40a6595ec509d7309a9554fc569545cb85433865e643ece98c7ccff5c0f40	f4b1e9e6e28f34d8fe204f60b3ec010f4defa39a9de18b2a578c65c581816bb8	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1351	1351_8	train	8	1159	1351	192	8ca445a39ff4988e65a090facceb044bff29f9fea58dc1a79b7a88c97269307f	f4b1e9e6e28f34d8fe204f60b3ec010f4defa39a9de18b2a578c65c581816bb8	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1351	1351_9	train	9	1352	1540	188	330c918fa99173db0867bbec81f81ac142fbd752f1c04d453df52205a1303b3d	f4b1e9e6e28f34d8fe204f60b3ec010f4defa39a9de18b2a578c65c581816bb8	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1351	1351_10	train	10	1541	1806	265	f13cdf124a26ba232a185681e23bf02acabcd9f44fc997b6c65bdab97d1e8d56	f4b1e9e6e28f34d8fe204f60b3ec010f4defa39a9de18b2a578c65c581816bb8	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1352	1352_0	train	0	0	156	156	6bad61ccd2212e5a8195afbb0ae67c809469f97e6cf24d5d57b66ac8907c61c9	13d754a0f12e663ef75830f57308ee4c5f369d96dcf90b8d31ec431e8fd8cb3d	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1352	1352_1	train	1	157	229	72	476baf8f7bc659e9ba1a59b4f2d473e02d0a09aa63288373842933a436d0cf8a	13d754a0f12e663ef75830f57308ee4c5f369d96dcf90b8d31ec431e8fd8cb3d	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1352	1352_2	train	2	230	370	140	6f50a85d0db526e4ba9c7c7dc4174e9e46da86e772aa3f6aab2bf9ed4aff8d98	13d754a0f12e663ef75830f57308ee4c5f369d96dcf90b8d31ec431e8fd8cb3d	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1352	1352_3	train	3	371	561	190	c906703d65f93da5f8ad15e4a1dbd52e5c783ccd7b4f33a2e87edf9da612d4c1	13d754a0f12e663ef75830f57308ee4c5f369d96dcf90b8d31ec431e8fd8cb3d	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1352	1352_4	train	4	562	736	174	58a87c1ee15637c337319e29e2e9ae404964d796e6d0bfd1482c96118f0592de	13d754a0f12e663ef75830f57308ee4c5f369d96dcf90b8d31ec431e8fd8cb3d	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1352	1352_5	train	5	737	934	197	d2d116af67d19b91524ef6dbf89d97979a07425b8291ff6f8a8bd706ca38306f	13d754a0f12e663ef75830f57308ee4c5f369d96dcf90b8d31ec431e8fd8cb3d	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1352	1352_6	train	6	935	1076	141	297dd67540b10aa8bf443c41c748d65702d317cb144b1b8654b99e7642cc430d	13d754a0f12e663ef75830f57308ee4c5f369d96dcf90b8d31ec431e8fd8cb3d	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1352	1352_7	train	7	1077	1397	320	3e779043ca29e9ae525f13b3a4d8d571dd20ee0159a7e04308b556eda9aa4713	13d754a0f12e663ef75830f57308ee4c5f369d96dcf90b8d31ec431e8fd8cb3d	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1352	1352_8	train	8	1398	1582	184	4749d12564f9d35ab6a1040068bd45306042625e6d3ff991439fcc28c3ad81b1	13d754a0f12e663ef75830f57308ee4c5f369d96dcf90b8d31ec431e8fd8cb3d	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1353	1353_0	train	0	0	191	191	ce1c5b7e4b840998ce7feff9445b5b1ad0f68a1a7d9818be6c71a05817d9ae4b	47b527e8246a4f27074cf230d80442e4af86a81803183eeadb127b0c17c4caa9	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1353	1353_1	train	1	192	350	158	2f637ab9b9bb39b49d4ff713f98517b9354900733fb7d647509b37ee3c08bbb4	47b527e8246a4f27074cf230d80442e4af86a81803183eeadb127b0c17c4caa9	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1353	1353_2	train	2	351	576	225	ee4319410d192d242cff46f09a317e5598f29c41cd5f4bfca6e87161855c763d	47b527e8246a4f27074cf230d80442e4af86a81803183eeadb127b0c17c4caa9	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1353	1353_3	train	3	577	644	67	7689ac0a48dadadf6bcf2497aa451b9d3a9144417a6fab0de069741b85cf84ea	47b527e8246a4f27074cf230d80442e4af86a81803183eeadb127b0c17c4caa9	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1353	1353_4	train	4	645	767	122	1f9bf684ee933fdb3dc494e44442fa1a8426272fbe697275261459a7a02a3f94	47b527e8246a4f27074cf230d80442e4af86a81803183eeadb127b0c17c4caa9	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1353	1353_5	train	5	768	983	215	5929d14ea9a20d61f56d7a71ce824ebcf71d281b248382732e59ff0152c3d947	47b527e8246a4f27074cf230d80442e4af86a81803183eeadb127b0c17c4caa9	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1353	1353_6	train	6	984	1104	120	59349aa9f2ea2e7a08cff5183ff6563f062765f9f2104c8c6a9e926642beae27	47b527e8246a4f27074cf230d80442e4af86a81803183eeadb127b0c17c4caa9	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1353	1353_7	train	7	1105	1209	104	8391d31672197bf95e661fa0ffdf4eec2014b248343145f00f761b89a6149b88	47b527e8246a4f27074cf230d80442e4af86a81803183eeadb127b0c17c4caa9	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1353	1353_8	train	8	1210	1431	221	e8a6fa7be38141cf6bd8ccb932106292cc2f08355e6d51b9c5c69d15522adb68	47b527e8246a4f27074cf230d80442e4af86a81803183eeadb127b0c17c4caa9	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1353	1353_9	train	9	1432	1521	89	d7ac1f78b82cb83bc3a1d3f100e6e57811c981852e27d882d3bf90b85ff29771	47b527e8246a4f27074cf230d80442e4af86a81803183eeadb127b0c17c4caa9	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1353	1353_10	train	10	1522	1606	84	a10d780d24cd6d6d2536d816b40c1b2764c72b916fef9d0b06967599bb7b97b8	47b527e8246a4f27074cf230d80442e4af86a81803183eeadb127b0c17c4caa9	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1353	1353_11	train	11	1607	1855	248	36b23d781e20bc28373106a676cc90d52aa5c4193ee14720f2bf648f2a308f69	47b527e8246a4f27074cf230d80442e4af86a81803183eeadb127b0c17c4caa9	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1353	1353_12	train	12	1856	1965	109	776453b96a6285bd75e0560e3594209db4e15dc25c34ed4d8193909f9ccacdd2	47b527e8246a4f27074cf230d80442e4af86a81803183eeadb127b0c17c4caa9	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1353	1353_13	train	13	1966	2062	96	d21b7d863c522d5ab3c230d70f5c2187bcdfd0a46203fb90e27595ed2ce231aa	47b527e8246a4f27074cf230d80442e4af86a81803183eeadb127b0c17c4caa9	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1353	1353_14	train	14	2063	2255	192	dafa60d3dd519a0fc28b720865bdea567d8c356ce3f43bfd97c551a60bebcac1	47b527e8246a4f27074cf230d80442e4af86a81803183eeadb127b0c17c4caa9	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1353	1353_15	train	15	2256	2439	183	e8008b61fecafbdbd4f7c1c9c065e39a0fb5d118a8b5914fb60fbced51c79386	47b527e8246a4f27074cf230d80442e4af86a81803183eeadb127b0c17c4caa9	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1354	1354_0	train	0	0	190	190	633323aff4dc0d6922e3e0f7d7774c6c9b2bd3eedc16bccf3e5d5ca604b2bcac	a00bd276218783f9797833cb0f9d0243233771fb613208daee9e1e1f520987f4	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1354	1354_1	train	1	191	379	188	b374bd733f600dac192d3292d649152c27555bc0fb75dcc63f2cee54baab6dfb	a00bd276218783f9797833cb0f9d0243233771fb613208daee9e1e1f520987f4	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1354	1354_2	train	2	380	502	122	48d1670053b8c53a61aa034dbca6692745a3fe4b0fbbbdf043e57811c1d67204	a00bd276218783f9797833cb0f9d0243233771fb613208daee9e1e1f520987f4	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1354	1354_3	train	3	503	707	204	80e6c9d61ffcf05ba3e42ab56ee9f1c1bf66c613c868b0dfc2b4a8d36757ea8b	a00bd276218783f9797833cb0f9d0243233771fb613208daee9e1e1f520987f4	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1354	1354_4	train	4	708	884	176	d658805447f1de8f8617f4e1cb214208ce45fb61b282eafdb4ffa249988280c8	a00bd276218783f9797833cb0f9d0243233771fb613208daee9e1e1f520987f4	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1354	1354_5	train	5	885	991	106	e0356053a0b9dcd7a46a5295dff3ebe9c1159f55d1439665a58412cabf33b77a	a00bd276218783f9797833cb0f9d0243233771fb613208daee9e1e1f520987f4	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1354	1354_6	train	6	992	1154	162	156090a4a062125e1537ace28dc7221c97f55a2bea4f73137783a43b4eb21656	a00bd276218783f9797833cb0f9d0243233771fb613208daee9e1e1f520987f4	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1354	1354_7	train	7	1155	1229	74	7d430f6f2dcbe7d028bb526d5bda5ff6689ecde51fc50bc3e12da96a641f1853	a00bd276218783f9797833cb0f9d0243233771fb613208daee9e1e1f520987f4	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1354	1354_8	train	8	1230	1362	132	f741ce42250e39bb04ffd8f19fd406b81db5a5e51c71b50c6649c360f2cec360	a00bd276218783f9797833cb0f9d0243233771fb613208daee9e1e1f520987f4	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1354	1354_9	train	9	1363	1609	246	d9a9211642c567fb4d5437ccbf4ee3c7ca3f65a3a966166ad3b852f95b099490	a00bd276218783f9797833cb0f9d0243233771fb613208daee9e1e1f520987f4	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1354	1354_10	train	10	1610	1712	102	7d9a42a97dd1a43435b262ea87614dca3a2233004ead57b17fd093aaee214e68	a00bd276218783f9797833cb0f9d0243233771fb613208daee9e1e1f520987f4	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1354	1354_11	train	11	1713	1878	165	c658996792a16c7b80d1dd7827d5fe217e393152774d32012eb9e8faeec1cf1c	a00bd276218783f9797833cb0f9d0243233771fb613208daee9e1e1f520987f4	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1355	1355_0	train	0	0	118	118	24570aa784f24e291fdac93f50be8b0e3fd6b0972fdc2b8ba7b4f1d2eb41b794	502f81dbf5ef64f6e0737a68aa2dff377d6e4189518f8b1ede32deaeb47758d1	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1355	1355_1	train	1	119	293	174	35c7d49a98166f97566b4b6b0817342a76deb099206cdc6e061dd82b23d0158d	502f81dbf5ef64f6e0737a68aa2dff377d6e4189518f8b1ede32deaeb47758d1	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1355	1355_2	train	2	294	476	182	1329f7fdc085a8b3ba705d4e4deaef7d9aa120e5c85caae9e273b5a32323aacd	502f81dbf5ef64f6e0737a68aa2dff377d6e4189518f8b1ede32deaeb47758d1	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1355	1355_3	train	3	477	822	345	c678ad0949821fbdbb5010433f5c208b0fe69eb8153742abff7fb1e1b9d4e265	502f81dbf5ef64f6e0737a68aa2dff377d6e4189518f8b1ede32deaeb47758d1	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1356	1356_0	train	0	0	250	250	fb1a5aafa47279d62d28062dcad5b5452b120d79777eeeb7f696f39c175b4f3d	5036a04cd89906660da22dd3f41bc358674bf96bdb602f6810bb80df7d245d3c	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1356	1356_1	train	1	251	406	155	73b341dbeae53ea99bddb29cfb35a438dde55dbf22fcc73149fa8ce66adce236	5036a04cd89906660da22dd3f41bc358674bf96bdb602f6810bb80df7d245d3c	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1356	1356_2	train	2	407	569	162	ceb3519cb42b93a90f438a3b8e5dac2b5fdb00e063658d9b09d7085ae507042b	5036a04cd89906660da22dd3f41bc358674bf96bdb602f6810bb80df7d245d3c	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1356	1356_3	train	3	570	769	199	098fa13b292cc355a559594b4346b7c37ed08bb9a9d357aa87f7c1cc98165092	5036a04cd89906660da22dd3f41bc358674bf96bdb602f6810bb80df7d245d3c	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1356	1356_4	train	4	770	1172	402	de954a212ca093f852040a140853128da11bdca1c4d826b0f11998b604652e59	5036a04cd89906660da22dd3f41bc358674bf96bdb602f6810bb80df7d245d3c	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1356	1356_5	train	5	1173	1422	249	89ea668833ca46e2f79f07d8ddbb686c504db53976fd2571091d14d8b1eaf613	5036a04cd89906660da22dd3f41bc358674bf96bdb602f6810bb80df7d245d3c	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1356	1356_6	train	6	1423	1581	158	6d0183d40ad2281107224d14e4a716de4079aa9ca2388b88f6a5d18f79d846cf	5036a04cd89906660da22dd3f41bc358674bf96bdb602f6810bb80df7d245d3c	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1356	1356_7	train	7	1582	1760	178	9108ac6d2e8e1b9c0d70041ce22594477106337f005e8d768d5146149fed3210	5036a04cd89906660da22dd3f41bc358674bf96bdb602f6810bb80df7d245d3c	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1357	1357_0	val	0	0	127	127	30b2d6fcbfb865a983b15e78d8b9f4987330f1787022de3a24d2090479c04ec5	a5f2a1e98c35bccc8c73b64d70717c65e712313bc845a5788d94fe9a58693efd	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1357	1357_1	val	1	128	315	187	c5b8456e7f8d503c74a8e57b0c498ec830a9150c06b8ffd269f2439b98b0fc1d	a5f2a1e98c35bccc8c73b64d70717c65e712313bc845a5788d94fe9a58693efd	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1357	1357_2	val	2	316	518	202	a6e1b8e296f83517c32fe36c1741e19e24b60f8d71fc1b9059c5af0eda79c711	a5f2a1e98c35bccc8c73b64d70717c65e712313bc845a5788d94fe9a58693efd	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1357	1357_3	val	3	519	671	152	f400cbce8180431e087d0648d6694a1652bb5bdf104e3c3b9d2c5d422127a275	a5f2a1e98c35bccc8c73b64d70717c65e712313bc845a5788d94fe9a58693efd	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1357	1357_4	val	4	672	797	125	bada905edc2c2f5d13cb1f224c068e22d619c79e03d95baeb878aed2ba24d4b8	a5f2a1e98c35bccc8c73b64d70717c65e712313bc845a5788d94fe9a58693efd	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1357	1357_5	val	5	798	942	144	be5894c9aad72ebf787b612be37325f35acc837cbcc042c840440f4d7eb47ef6	a5f2a1e98c35bccc8c73b64d70717c65e712313bc845a5788d94fe9a58693efd	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1357	1357_6	val	6	943	1148	205	f9bd940a8ca9b84471fc4b57b39cba25ea8bdfe517f89a1f900823d3cb25658a	a5f2a1e98c35bccc8c73b64d70717c65e712313bc845a5788d94fe9a58693efd	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1358	1358_0	train	0	0	139	139	2ac20213e8652f7cec91c7ddd04c2a3ae3db4e9b07ff272f4a526b75d087412b	884fc89ba13be17b575279f305c9f5e047350aab39f73942051e211c6b415c45	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1358	1358_1	train	1	140	321	181	57b94927817c454aa859e504b6e94848de4ef829399f7b81008d78b52623bcf3	884fc89ba13be17b575279f305c9f5e047350aab39f73942051e211c6b415c45	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1358	1358_2	train	2	322	450	128	851b65455eefc80acdac9cf679eb3ec1b9083d922556a1702a39db573a06a0b7	884fc89ba13be17b575279f305c9f5e047350aab39f73942051e211c6b415c45	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1358	1358_3	train	3	451	605	154	d6ac8bfc494f99a63b20cb639e9c1f283a583d7d7f92cccd7dcc17b7f638f1d7	884fc89ba13be17b575279f305c9f5e047350aab39f73942051e211c6b415c45	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1359	1359_0	test	0	0	128	128	9f88790ffc3f54f1f8117450adcc6fdb0f2576d1be05e08b7716a0003625eea2	4134316f5a4eae6df4d05929a6e8e6ed2528d4d62b5cc3e2d33e8aff88ef8eba	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1359	1359_1	test	1	129	239	110	c551f82bee4c9f5e5f0c5464fb953dace0f479e40da9e447c1dbfd1808054b85	4134316f5a4eae6df4d05929a6e8e6ed2528d4d62b5cc3e2d33e8aff88ef8eba	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1359	1359_2	test	2	240	340	100	59c8b21d0c588fffa2d7b107d1958947a312078f8e4ecec8f244a6d7107d9cff	4134316f5a4eae6df4d05929a6e8e6ed2528d4d62b5cc3e2d33e8aff88ef8eba	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
