doc_id	split	source_file	provider	candidate_rank	candidate_title	candidate_doi	candidate_year	candidate_venue	candidate_oa_status	candidate_licenses	abstract_support	support_reason	query_used
1413	train	0text1413.txt	crossref	4	CORRELATION BETWEEN CENTRAL CORNEAL THICKNESS (CCT) AND RETINAL NERVE FIBER LAYER THICKNESS (RNFL) IN PRIMARY OPEN ANGLE GLAUCOMA	10.53555/m9912k34	2024	Journal of Population Therapeutics &amp; Clinical Pharmacology			unknown	crossref_no_abstract_available	corneal loss cnfd cnbd axonal rrms spms nerve rnfl neurological retinal fibre
1413	train	0text1413.txt	crossref	5	Corneal Confocal Microscopy as a Tool for Detecting Axonal Degeneration in Multiple Sclerosis and Correlation with Severity: A Meta-analysis (P7-1.010)	10.1212/wnl.0000000000208387	2025	Neurology			unknown	crossref_no_abstract_available	"""Background:Resourceful endpoints of axonal loss are needed to predict the course of multiple sclerosis (MS). Corneal confocal microscopy"""
1413	train	0text1413.txt	crossref	6	Corneal confocal microscopy as a tool for detecting axonal degeneration in multiple sclerosis and correlation with severity: A meta-analysis	10.1016/j.msard.2025.106397	2025	Multiple Sclerosis and Related Disorders		https://www.elsevier.com/tdm/userlicense/1.0/|https://www.elsevier.com/legal/tdmrep-license|https://doi.org/10.15223/policy-017|https://doi.org/10.15223/policy-037|https://doi.org/10.15223/policy-012|https://doi.org/10.15223/policy-029|https://doi.org/10.15223/policy-004	unknown	crossref_no_abstract_available	"""Background:Resourceful endpoints of axonal loss are needed to predict the course of multiple sclerosis (MS). Corneal confocal microscopy"""
1413	train	0text1413.txt	crossref	7	Corneal confocal microscopy detects progressive axonal degeneration in patients with multiple sclerosis which is progressive	10.26226/morressier.5b719e455aff74008ae4cedc					unknown	crossref_no_abstract_available	"""Background:Resourceful endpoints of axonal loss are needed to predict the course of multiple sclerosis (MS). Corneal confocal microscopy (CCM) can detect axonal loss in patients with clinically isolated syndrome and established MS, which re"""
1413	train	0text1413.txt	crossref	8	Daclizumab shows promising activity in the treatment of relapsing-remitting and early secondary progressive multiple sclerosis (RRMS and SPMS),	10.2165/00128413-200514740-00015	2005	Inpharma Weekly			unknown	crossref_no_abstract_available	"""(RRMS) (n = 68) or secondary progressive MS (SPMS) (n = 15) underwent CCM and optical coherence tomography"""
1413	train	0text1413.txt	crossref	9	Durable neuroprotective effects of alemtuzumab over 5 years on retinal nerve fibre layer and ganglion cell layers in relapsing-remitting multiple sclerosis (RRMS) patients	10.26226/morressier.59a3edabd462b8028d894e2f					unknown	crossref_no_abstract_available	corneal loss cnfd cnbd axonal rrms spms nerve rnfl neurological retinal fibre
1413	train	0text1413.txt	crossref	10	Fig. 1. Clinical characteristics of patients. RRMS, relapsing-remitting multiple sclerosis; RRMS+DMT, RRMS treated with disease-modifying therapy; SPMS, secondary progressive multiple sclerosis; ARR, annualized relapse rate; PR, progression rate; EDSS, Expanded Disability Status Scale; MRI, magnetic resonance imaging; * differences are statistically significant compared with the RRMS group, р &lt; 0.05.	10.17816/rmj636522-4342047					unknown	crossref_no_abstract_available	"""(RRMS) (n = 68) or secondary progressive MS (SPMS) (n = 15) underwent CCM and optical coherence tomography"""
1413	train	0text1413.txt	crossref	11	Identifying axonal injury through the eye: can the cornea provide new clues to axonal injury in MS?	10.1016/j.msard.2025.106449	2025	Multiple Sclerosis and Related Disorders		https://www.elsevier.com/tdm/userlicense/1.0/|https://www.elsevier.com/legal/tdmrep-license	unknown	crossref_no_abstract_available	"""Background:Resourceful endpoints of axonal loss are needed to predict the course of multiple sclerosis (MS). Corneal confocal microscopy (CCM) can detect axonal loss in patients with clinically isolated syndrome and established MS, which re"""
1413	train	0text1413.txt	crossref	12	Mechanisms and Patterns of Axonal Loss in Multiple Sclerosis	10.5772/35703	2012	Neurodegeneration			unknown	crossref_no_abstract_available	"""Background:Resourceful endpoints of axonal loss are needed to predict the course of multiple sclerosis (MS)"""
1413	train	0text1413.txt	crossref	13	Multiple Sclerosis: Macrophages and Axonal Loss	10.1007/springerreference_117194		SpringerReference			unknown	crossref_no_abstract_available	"""Background:Resourceful endpoints of axonal loss are needed to predict the course of multiple sclerosis (MS)"""
1413	train	0text1413.txt	crossref	14	PND36 Real-World Evaluation of Patients Affected By Multiple Sclerosis (MS), Relapsing-Remitting Multiple Sclerosis (RRMS) or Secondary Progressive Multiple Sclerosis (SPMS) in Italy: Prevalence, Pharmaco-Utilization and Cost Analysis	10.1016/j.jval.2020.08.1361	2020	Value in Health		https://www.elsevier.com/tdm/userlicense/1.0/|https://www.elsevier.com/legal/tdmrep-license|http://www.elsevier.com/open-access/userlicense/1.0/	unknown	crossref_no_abstract_available	"""(RRMS) (n = 68) or secondary progressive MS (SPMS) (n = 15) underwent CCM and optical coherence tomography"""
1413	train	0text1413.txt	crossref	15	Progressive Multiple Sclerosis (SP and PP MS)	10.1007/978-3-319-20970-8_9	2016	Optical Coherence Tomography in Multiple Sclerosis		https://www.springernature.com/gp/researchers/text-and-data-mining|https://www.springernature.com/gp/researchers/text-and-data-mining	unknown	crossref_no_abstract_available	"""(RRMS) (n = 68) or secondary progressive MS (SPMS) (n = 15) underwent CCM and optical coherence tomography"""
1413	train	0text1413.txt	crossref	16	Relating Retinal Ganglion Cell Function and Retinal Nerve Fiber Layer (RNFL) Retardance to Progressive Loss of RNFL Thickness and Optic Nerve Axons in Experimental Glaucoma	10.1167/iovs.15-16548	2015	Investigative Opthalmology &amp; Visual Science			unknown	crossref_no_abstract_available	corneal loss cnfd cnbd axonal rrms spms nerve rnfl neurological retinal fibre
1413	train	0text1413.txt	crossref	17	Relationship between the retinal nerve fibre layer (RNFL) parameters and visual field loss in established glaucoma patients in South Indian population	10.5958/j.2319-5886.2.4.117	2013	International Journal of Medical Research &amp; Health Sciences			unknown	crossref_no_abstract_available	corneal loss cnfd cnbd axonal rrms spms nerve rnfl neurological retinal fibre
1413	train	0text1413.txt	crossref	18	The evaluation of work productivity in relapsing-remitting (Rrms) and secondary progressive multiple sclerosis (Spms) Patients in Europe	10.1016/j.jval.2015.03.1683	2015	Value in Health		https://www.elsevier.com/tdm/userlicense/1.0/|https://www.elsevier.com/open-access/userlicense/1.0/	unknown	crossref_no_abstract_available	"""(RRMS) (n = 68) or secondary progressive MS (SPMS) (n = 15) underwent CCM and optical coherence tomography"""
1413	train	0text1413.txt	crossref	19	The triple stimulation technique: a potential surrogate marker for motor axonal loss in multiple sclerosis	10.26226/morressier.59a3eda7d462b8028d894e73					unknown	crossref_no_abstract_available	"""Background:Resourceful endpoints of axonal loss are needed to predict the course of multiple sclerosis (MS)"""
1413	train	0text1413.txt	crossref	20	Use of Corneal Confocal Microscopy to Detect Corneal Nerve Loss and Increased Dendritic Cells in Patients With Multiple Sclerosis	10.1001/jamaophthalmol.2017.1590	2017	JAMA Ophthalmology			unknown	crossref_no_abstract_available	"""Background:Resourceful endpoints of axonal loss are needed to predict the course of multiple sclerosis (MS). Corneal confocal microscopy (CCM) can detect axonal loss in patients with clinically isolated syndrome and established MS, which re"""
1417	train	0text1417.txt	crossref	1	Are we studying MS relapses in the right way?	10.1016/j.msard.2012.08.003	2013	Multiple Sclerosis and Related Disorders		https://www.elsevier.com/tdm/userlicense/1.0/|https://www.elsevier.com/legal/tdmrep-license	unknown	crossref_no_abstract_available	"""Background Multiple sclerosis (MS) has two pathophysiological processes, one inflammatory and the other degenerative. We investigated the relationship"""
1417	train	0text1417.txt	crossref	2	Correctional education and the delinquent girl: A follow-up study of one hundred and ten Sleighton farm girls.	10.1037/13531-000	1928				unknown	crossref_no_abstract_available	"""follow-up and to reveal the period in which disease-modifying treatments are effective with serum parameters. Methods One hundred"""
1417	train	0text1417.txt	crossref	3	Correlation of Multiple Sclerosis (MS) staging and Magnetic Resonance Imaging (MRI); Detecting MS in early stages	10.1016/0730-725x(85)90277-2	1985	Magnetic Resonance Imaging		https://www.elsevier.com/tdm/userlicense/1.0/	unknown	crossref_no_abstract_available	"""Background Multiple sclerosis (MS) has two pathophysiological processes, one inflammatory and the other degenerative. We investigated the relationship between active lesions on magnetic resonance imaging showing the inflammatory phase in MS"""
1417	train	0text1417.txt	crossref	4	Dependence of Magnetic Resonance Elastography‐Derived Stiffness Values on Selected Imaging Parameters	10.1002/mrm.70391	2026	Magnetic Resonance in Medicine		http://onlinelibrary.wiley.com/termsAndConditions#vor|http://doi.wiley.com/10.1002/tdm_license_1.1	unknown	crossref_no_abstract_available	inflammatory active lesions lymphocyte ratio parameters period values group magnetic resonance imaging
1417	train	0text1417.txt	crossref	5	Differential diagnosis of multiple sclerosis and other inflammatory CNS diseases	10.1016/j.msard.2019.101452	2020	Multiple Sclerosis and Related Disorders		https://www.elsevier.com/tdm/userlicense/1.0/|https://www.elsevier.com/legal/tdmrep-license|http://creativecommons.org/licenses/by/4.0/	unknown	crossref_no_abstract_available	"""Background Multiple sclerosis (MS) has two pathophysiological processes, one inflammatory and the other degenerative"""
1417	train	0text1417.txt	crossref	6	Dynamic contrast-enhanced magnetic resonance imaging parameters independent of baseline T10 values	10.1016/j.mri.2009.05.015	2009	Magnetic Resonance Imaging		https://www.elsevier.com/tdm/userlicense/1.0/	unknown	crossref_no_abstract_available	inflammatory active lesions lymphocyte ratio parameters period values group magnetic resonance imaging
1417	train	0text1417.txt	crossref	7	Effects of Interferon /3-lb on Multiple Sclerosis Lesions Evaluated by Magnetic Resonance Imaging and Other Magnetic Resonance Techniques	10.1201/9781482273557-21	1997	Interferon Therapy of Multiple Sclerosis			unknown	crossref_no_abstract_available	"""Background Multiple sclerosis (MS) has two pathophysiological processes, one inflammatory and the other degenerative. We investigated the relationship between active lesions on magnetic resonance imaging showing the inflammatory phase in MS"""
1417	train	0text1417.txt	crossref	8	Epilepsy in multiple sclerosis (MS): clinical, electroencephalographic (EEG) and magnetic resonance imaging (MRI) characteristics	10.26226/morressier.59a3e8b4d462b8028d8944d9					unknown	crossref_no_abstract_available	"""Background Multiple sclerosis (MS) has two pathophysiological processes, one inflammatory and the other degenerative. We investigated the relationship between active lesions on magnetic resonance imaging showing the inflammatory phase in MS"""
1417	train	0text1417.txt	crossref	9	Follow-Up Period Affects the Association between Serum 25-Hydroxyvitamin D Concentration and Incidence of Dementia, Alzheimer’s Disease, and Cognitive Impairment	10.20944/preprints202408.0993.v1				http://creativecommons.org/licenses/by/4.0	unknown	crossref_no_abstract_available	"""follow-up and to reveal the period in which disease-modifying treatments are effective with serum parameters. Methods One hundred"""
1417	train	0text1417.txt	crossref	10	Instead of tweaking the diagnostic criteria for MS in those with CIS, we should develop diagnostic criteria that distinguish MS from other conditions – Commentary	10.1177/1352458518820700	2019	Multiple Sclerosis Journal		https://journals.sagepub.com/page/policies/text-and-data-mining-license	unknown	crossref_no_abstract_available	"""Background Multiple sclerosis (MS) has two pathophysiological processes, one inflammatory and the other degenerative. We investigated the relationship"""
